1,0130204478844127; 8164,946335692731
1,023770152857953; 5575,00710032199
1,0347546754888555; 4398,789755228498
1,04912669771757; 3572,1374622597464
1,059290215931701; 2760,09015348909
1,0831273467033964; 2043,596738069467
1,1105137082753687; 1473,426578176496
1,1340419407263935; 1077,7720621771455
1,1676508481395738; 834,1772010304941
1,202689087904275; 636,916273236735
1,2361782935042347; 489,35885898395617
1,2759327385724193; 378,10131645556334
1,3169453419292907; 297,79760264128174
1,3654021093411648; 233,27386314989994
1,4113975919222457; 184,51125272866383
1,47615343556674; 146,2804347463927
1,534264268641736; 117,24478347587267
1,6256463695668646; 90,9205995809595
1,7134541378641917; 71,19644746688638
1,8155028326234868; 55,44278486191092
1,9162218226441077; 44,40261723786284
2,038129132179187; 35,009989727158654
2,1294583523856963; 28,655212679714793
2,3000079229936934; 22,961574643734846
2,475571712952964; 18,220895363317897
2,6785350025575885; 14,478397104393801
2,9254953186684687; 11,426103653927068
3,221680094587336; 9,024815650144534
3,519607300561621; 7,290686205989547
3,9092854441439364; 5,779260326893169
4,364855455623195; 4,671166039143269
4,899122266780636; 3,7774315184302316
5,2965455751744654; 3,198827491918094
5,8561071759726495; 2,810504270132682
6,572684932236214; 2,3699274400443553
7,376878439767035; 2,0213610653682244
8,279392162470561; 1,7438566823789077
9,292223156728365; 1,5246216111279556
10,514374805293567; 1,325178643107528
11,965441112023804; 1,1658460478921844
