1,240529781606349; 9784,278550305184
1,2419144968142053; 7753,988033179385
1,2551602153115233; 5674,473805263758
1,2886365221483806; 4327,369595185273
1,3299719991551229; 3227,11940004497
1,3761941554836135; 2601,083441340747
1,4390476606376694; 2044,0754785373335
1,5087182252119529; 1615,6312624252953
1,590073661161251; 1283,0252752732822
1,6846354823440925; 1003,354431882807
1,794190965092544; 798,1889730755145
1,9209211672571807; 630,5558041014365
2,0674118010533586; 499,24807617476597
2,236769686423205; 395,57997188889016
2,4327199559975567; 314,1429075613768
2,659746362793658; 249,03583030810975
2,9386261592689684; 195,02384155952302
3,2638109464914087; 153,10004517586358
3,624960785395015; 121,83676148424014
4,0472415689320345; 96,65320915737668
4,542459513029752; 77,04844957225437
5,098247082135071; 62,18550709878692
5,722018046725483; 50,62178388233328
6,422073619446277; 41,761590134716165
7,207757932943168; 34,68264943183959
7,862240427757758; 30,24565426161052
